id_meetlocatie,versie_meetlocatie,ndw_index,start_meetperiode,eind_meetperiode,incomplete_waarnemingen_intensiteit,incomplete_waarnemingen_snelheid,waarnemingen_intensiteit,waarnemingen_snelheid,gebruikte_minuten_intensiteit,gebruikte_minuten_snelheid,gebruikte_rekenmethode_intensiteit,gebruikte_rekenmethode_snelheid,spreiding_intensiteit,spreiding_snelheid,kwaliteitsindicator_intensiteit,kwaliteitsindicator_snelheid,data_error_snelheid,data_error_intensiteit,gem_intensiteit,gem_snelheid,gewogen_gem_snelheid,standaard_rekenmethode,gebruikte_meetapparatuur,naam_meetlocatie_mst,totaal_aantal_rijstroken,rijrichting,nauwkeurigheid,meetperiode,rijstrook_rijbaan,voertuigcategorie,start_locatie_latitude,start_locatie_longitude,landcode,versie_vild,subversie_vild,richting_in_vild,locatiecode_vild,afstand_tot_vild_locatie,wegnummer_vild,wegnaam_vild,1e_naam_vild,2e_naam_vild,specifieke_baan,naam_meetlocatie,voorganger,opvolger,locatie_latitude_openlr,locatie_longitude_openlr,positie_tov_weg,positie_tov_rijrichting,afstand_vanaf_het_referentiepunt,wegclassificatie_1,wegclassificatie_2,hoek_graden_van_ref_punt_naar_exacte_loc,laagste_wegclassificatie,afstand_tussen_eerste_en_laatste_punt_ref_lijn,starttijd_leveringsperiode,gecalculeerde_starttijd_leveringsperiode,type_referentiewaarde,referentiewaarde_gem_intensiteit,referentiewaarde_gem_snelheid
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 04:30:00,2019-10-15 04:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,312,98.78,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,0.0,,,,,,,0,0,0,-1.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,11.0,,,,,,,0,0,100,112.73,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 04:45:00,2019-10-15 05:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,344,98.27,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 05:00:00,2019-10-15 05:15:00,0.0,0.0,0.0,0.0,15.0,1.0,,,,,,,0,0,4,136.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 05:00:00,2019-10-15 05:15:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,172,111.75,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 05:00:00,2019-10-15 05:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,412,100.32,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 05:15:00,2019-10-15 05:30:00,0.0,0.0,0.0,0.0,15.0,3.0,,,,,,,0,0,20,121.74,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 05:15:00,2019-10-15 05:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,264,111.28,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 05:15:00,2019-10-15 05:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,516,97.0,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 05:30:00,2019-10-15 05:45:00,0.0,0.0,0.0,0.0,15.0,9.0,,,,,,,0,0,44,121.94,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 05:30:00,2019-10-15 05:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,408,113.54,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 05:30:00,2019-10-15 05:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,612,98.44,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 05:45:00,2019-10-15 06:00:00,0.0,0.0,0.0,0.0,15.0,14.0,,,,,,,0,0,128,123.41,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 05:45:00,2019-10-15 06:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,540,109.63,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 05:45:00,2019-10-15 06:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,700,96.87,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 06:00:00,2019-10-15 06:15:00,0.0,0.0,0.0,0.0,15.0,13.0,,,,,,,0,0,252,119.12,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 06:00:00,2019-10-15 06:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,836,107.08,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 06:00:00,2019-10-15 06:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,884,93.68,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 06:15:00,2019-10-15 06:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,432,120.5,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 06:15:00,2019-10-15 06:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1164,107.76,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 06:15:00,2019-10-15 06:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1012,95.35,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 06:30:00,2019-10-15 06:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,904,116.06,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 06:30:00,2019-10-15 06:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1700,103.15,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 06:30:00,2019-10-15 06:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1084,91.42,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 06:45:00,2019-10-15 07:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1168,115.75,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 06:45:00,2019-10-15 07:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1768,103.34,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 06:45:00,2019-10-15 07:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1192,93.22,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 07:00:00,2019-10-15 07:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1524,110.81,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 07:00:00,2019-10-15 07:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2036,100.63,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 07:00:00,2019-10-15 07:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1212,91.16,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 07:15:00,2019-10-15 07:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1428,110.68,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 07:15:00,2019-10-15 07:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1972,101.04,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 07:15:00,2019-10-15 07:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1372,92.1,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 07:30:00,2019-10-15 07:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2048,106.69,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 07:30:00,2019-10-15 07:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2384,97.82,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 07:30:00,2019-10-15 07:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1452,88.2,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 07:45:00,2019-10-15 08:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2180,105.19,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 07:45:00,2019-10-15 08:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2412,97.8,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 07:45:00,2019-10-15 08:00:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1420,89.33,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 08:00:00,2019-10-15 08:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1980,104.67,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 08:00:00,2019-10-15 08:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2268,97.79,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 08:00:00,2019-10-15 08:15:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1348,89.2,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 08:15:00,2019-10-15 08:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1880,106.66,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 08:15:00,2019-10-15 08:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2096,99.29,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 08:15:00,2019-10-15 08:30:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1308,89.92,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F1A,2019-10-15 08:30:00,2019-10-15 08:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1876,108.29,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane1,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F3A,2019-10-15 08:30:00,2019-10-15 08:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,2356,99.17,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane2,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
RWS01_MONIBAS_0131hrr0137ra,1,F5A,2019-10-15 08:30:00,2019-10-15 08:45:00,0.0,0.0,0.0,0.0,15.0,15.0,,,,,,,0,0,1344,90.61,-1.0,arithmeticAverageOfSamplesInATimePeriod,lus,0131hrr0137ra,3,southBound,100.0,60.0,lane3,anyVehicle,51.97465,4.39818,8,5.18,A,negative,7407,3200,A13,,Delft-Zuid,N470,mainCarriageway,A13 southBound naar Rotterdam na afrit 10 ri afrit 11 thv hmp 13.7,,,,,,,,,,,,,,,,,
