start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2022-06-20 00:42:00,2022-06-20 00:43:00,1,300,123,0131hrr0099ra,1100
2022-06-20 00:42:00,2022-06-20 00:43:00,1,420,102,0131hrr0099ra,1100
2022-06-20 00:43:00,2022-06-20 00:44:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:43:00,2022-06-20 00:44:00,1,300,108,0131hrr0099ra,1100
2022-06-20 00:43:00,2022-06-20 00:44:00,1,240,110,0131hrr0099ra,1100
2022-06-20 00:44:00,2022-06-20 00:45:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:44:00,2022-06-20 00:45:00,1,60,94,0131hrr0099ra,1100
2022-06-20 00:44:00,2022-06-20 00:45:00,1,300,91,0131hrr0099ra,1100
2022-06-20 00:45:00,2022-06-20 00:46:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:45:00,2022-06-20 00:46:00,1,120,106,0131hrr0099ra,1100
2022-06-20 00:45:00,2022-06-20 00:46:00,1,300,98,0131hrr0099ra,1100
2022-06-20 00:46:00,2022-06-20 00:47:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:46:00,2022-06-20 00:47:00,1,60,115,0131hrr0099ra,1100
2022-06-20 00:46:00,2022-06-20 00:47:00,1,240,111,0131hrr0099ra,1100
2022-06-20 00:47:00,2022-06-20 00:48:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:47:00,2022-06-20 00:48:00,1,60,93,0131hrr0099ra,1100
2022-06-20 00:47:00,2022-06-20 00:48:00,1,420,99,0131hrr0099ra,1100
2022-06-20 00:48:00,2022-06-20 00:49:00,1,60,122,0131hrr0099ra,1100
2022-06-20 00:48:00,2022-06-20 00:49:00,1,60,92,0131hrr0099ra,1100
2022-06-20 00:48:00,2022-06-20 00:49:00,1,120,102,0131hrr0099ra,1100
2022-06-20 00:49:00,2022-06-20 00:50:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:49:00,2022-06-20 00:50:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:49:00,2022-06-20 00:50:00,1,420,104,0131hrr0099ra,1100
2022-06-20 00:50:00,2022-06-20 00:51:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:50:00,2022-06-20 00:51:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:50:00,2022-06-20 00:51:00,1,180,104,0131hrr0099ra,1100
2022-06-20 00:51:00,2022-06-20 00:52:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:51:00,2022-06-20 00:52:00,1,60,86,0131hrr0099ra,1100
2022-06-20 00:51:00,2022-06-20 00:52:00,1,120,115,0131hrr0099ra,1100
2022-06-20 00:52:00,2022-06-20 00:53:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:52:00,2022-06-20 00:53:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:52:00,2022-06-20 00:53:00,1,120,90,0131hrr0099ra,1100
2022-06-20 00:53:00,2022-06-20 00:54:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:53:00,2022-06-20 00:54:00,1,120,113,0131hrr0099ra,1100
2022-06-20 00:53:00,2022-06-20 00:54:00,1,240,103,0131hrr0099ra,1100
2022-06-20 00:54:00,2022-06-20 00:55:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:54:00,2022-06-20 00:55:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:54:00,2022-06-20 00:55:00,1,120,96,0131hrr0099ra,1100
2022-06-20 00:55:00,2022-06-20 00:56:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:55:00,2022-06-20 00:56:00,1,60,136,0131hrr0099ra,1100
2022-06-20 00:55:00,2022-06-20 00:56:00,1,360,114,0131hrr0099ra,1100
2022-06-20 00:56:00,2022-06-20 00:57:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:56:00,2022-06-20 00:57:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:56:00,2022-06-20 00:57:00,1,60,87,0131hrr0099ra,1100
2022-06-20 00:57:00,2022-06-20 00:58:00,1,60,136,0131hrr0099ra,1100
2022-06-20 00:57:00,2022-06-20 00:58:00,1,120,125,0131hrr0099ra,1100
2022-06-20 00:57:00,2022-06-20 00:58:00,1,480,96,0131hrr0099ra,1100
2022-06-20 00:58:00,2022-06-20 00:59:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:58:00,2022-06-20 00:59:00,1,120,130,0131hrr0099ra,1100
2022-06-20 00:58:00,2022-06-20 00:59:00,1,180,108,0131hrr0099ra,1100
2022-06-20 00:59:00,2022-06-20 01:00:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 00:59:00,2022-06-20 01:00:00,1,60,136,0131hrr0099ra,1100
2022-06-20 00:59:00,2022-06-20 01:00:00,1,180,98,0131hrr0099ra,1100
2022-06-20 01:00:00,2022-06-20 01:01:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:00:00,2022-06-20 01:01:00,1,120,119,0131hrr0099ra,1100
2022-06-20 01:00:00,2022-06-20 01:01:00,1,240,103,0131hrr0099ra,1100
2022-06-20 01:01:00,2022-06-20 01:02:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:01:00,2022-06-20 01:02:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:01:00,2022-06-20 01:02:00,1,300,112,0131hrr0099ra,1100
2022-06-20 01:02:00,2022-06-20 01:03:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:02:00,2022-06-20 01:03:00,1,60,122,0131hrr0099ra,1100
2022-06-20 01:02:00,2022-06-20 01:03:00,1,180,96,0131hrr0099ra,1100
2022-06-20 01:03:00,2022-06-20 01:04:00,1,60,129,0131hrr0099ra,1100
2022-06-20 01:03:00,2022-06-20 01:04:00,1,180,107,0131hrr0099ra,1100
2022-06-20 01:03:00,2022-06-20 01:04:00,1,300,109,0131hrr0099ra,1100
2022-06-20 01:04:00,2022-06-20 01:05:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:04:00,2022-06-20 01:05:00,1,60,106,0131hrr0099ra,1100
2022-06-20 01:04:00,2022-06-20 01:05:00,1,180,98,0131hrr0099ra,1100
2022-06-20 01:05:00,2022-06-20 01:06:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:05:00,2022-06-20 01:06:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:05:00,2022-06-20 01:06:00,1,120,95,0131hrr0099ra,1100
2022-06-20 01:06:00,2022-06-20 01:07:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:06:00,2022-06-20 01:07:00,1,120,129,0131hrr0099ra,1100
2022-06-20 01:06:00,2022-06-20 01:07:00,1,120,111,0131hrr0099ra,1100
2022-06-20 01:07:00,2022-06-20 01:08:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:07:00,2022-06-20 01:08:00,1,60,92,0131hrr0099ra,1100
2022-06-20 01:07:00,2022-06-20 01:08:00,1,60,101,0131hrr0099ra,1100
2022-06-20 01:08:00,2022-06-20 01:09:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:08:00,2022-06-20 01:09:00,1,120,114,0131hrr0099ra,1100
2022-06-20 01:08:00,2022-06-20 01:09:00,1,300,103,0131hrr0099ra,1100
2022-06-20 01:09:00,2022-06-20 01:10:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:09:00,2022-06-20 01:10:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:09:00,2022-06-20 01:10:00,1,60,115,0131hrr0099ra,1100
2022-06-20 01:10:00,2022-06-20 01:11:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:10:00,2022-06-20 01:11:00,1,120,119,0131hrr0099ra,1100
2022-06-20 01:10:00,2022-06-20 01:11:00,1,60,113,0131hrr0099ra,1100
2022-06-20 01:11:00,2022-06-20 01:12:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:11:00,2022-06-20 01:12:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:11:00,2022-06-20 01:12:00,1,180,103,0131hrr0099ra,1100
2022-06-20 01:12:00,2022-06-20 01:13:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:12:00,2022-06-20 01:13:00,1,60,107,0131hrr0099ra,1100
2022-06-20 01:12:00,2022-06-20 01:13:00,1,180,107,0131hrr0099ra,1100
2022-06-20 01:13:00,2022-06-20 01:14:00,1,60,143,0131hrr0099ra,1100
2022-06-20 01:13:00,2022-06-20 01:14:00,1,240,116,0131hrr0099ra,1100
2022-06-20 01:13:00,2022-06-20 01:14:00,1,180,106,0131hrr0099ra,1100
2022-06-20 01:14:00,2022-06-20 01:15:00,1,60,110,0131hrr0099ra,1100
2022-06-20 01:14:00,2022-06-20 01:15:00,1,120,108,0131hrr0099ra,1100
2022-06-20 01:14:00,2022-06-20 01:15:00,1,240,101,0131hrr0099ra,1100
2022-06-20 01:15:00,2022-06-20 01:16:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:15:00,2022-06-20 01:16:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:15:00,2022-06-20 01:16:00,1,180,105,0131hrr0099ra,1100
2022-06-20 01:16:00,2022-06-20 01:17:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:16:00,2022-06-20 01:17:00,1,120,108,0131hrr0099ra,1100
2022-06-20 01:16:00,2022-06-20 01:17:00,1,300,99,0131hrr0099ra,1100
2022-06-20 01:17:00,2022-06-20 01:18:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:17:00,2022-06-20 01:18:00,1,60,110,0131hrr0099ra,1100
2022-06-20 01:17:00,2022-06-20 01:18:00,1,120,99,0131hrr0099ra,1100
2022-06-20 01:18:00,2022-06-20 01:19:00,1,0,-1,0131hrr0099ra,1100
2022-06-20 01:18:00,2022-06-20 01:19:00,1,60,118,0131hrr0099ra,1100
2022-06-20 01:18:00,2022-06-20 01:19:00,1,180,97,0131hrr0099ra,1100
2022-06-20 01:19:00,2022-06-20 01:20:00,1,0,-1,0131hrr0099ra,1100
