start_meetperiode;eind_meetperiode;gebruikte_minuten_intensiteit;gem_intensiteit;gem_snelheid;naam_meetlocatie_mst;totaal_aantal_rijstroken;rijstrook_rijbaan;start_locatie_latitude;start_locatie_longitude
2019-10-17 00:15:00;2019-10-17 00:16:00;1;120;118;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:15:00;2019-10-17 00:16:00;1;360;102;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:16:00;2019-10-17 00:17:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:16:00;2019-10-17 00:17:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:16:00;2019-10-17 00:17:00;1;240;115;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:17:00;2019-10-17 00:18:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:17:00;2019-10-17 00:18:00;1;180;123;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:17:00;2019-10-17 00:18:00;1;300;104;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:18:00;2019-10-17 00:19:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:18:00;2019-10-17 00:19:00;1;240;116;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:18:00;2019-10-17 00:19:00;1;360;108;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:19:00;2019-10-17 00:20:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:19:00;2019-10-17 00:20:00;1;120;112;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:19:00;2019-10-17 00:20:00;1;300;106;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:20:00;2019-10-17 00:21:00;1;60;152;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:20:00;2019-10-17 00:21:00;1;120;121;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:20:00;2019-10-17 00:21:00;1;300;111;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:21:00;2019-10-17 00:22:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:21:00;2019-10-17 00:22:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:21:00;2019-10-17 00:22:00;1;60;113;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:22:00;2019-10-17 00:23:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:22:00;2019-10-17 00:23:00;1;60;119;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:22:00;2019-10-17 00:23:00;1;240;113;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:23:00;2019-10-17 00:24:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:23:00;2019-10-17 00:24:00;1;60;127;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:23:00;2019-10-17 00:24:00;1;180;108;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:24:00;2019-10-17 00:25:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:24:00;2019-10-17 00:25:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:24:00;2019-10-17 00:25:00;1;0;-1;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:25:00;2019-10-17 00:26:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:25:00;2019-10-17 00:26:00;1;300;127;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:25:00;2019-10-17 00:26:00;1;300;92;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:26:00;2019-10-17 00:27:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:26:00;2019-10-17 00:27:00;1;60;141;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:26:00;2019-10-17 00:27:00;1;300;117;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:27:00;2019-10-17 00:28:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:27:00;2019-10-17 00:28:00;1;60;144;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:27:00;2019-10-17 00:28:00;1;180;119;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:28:00;2019-10-17 00:29:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:28:00;2019-10-17 00:29:00;1;360;130;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:28:00;2019-10-17 00:29:00;1;240;96;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:29:00;2019-10-17 00:30:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:29:00;2019-10-17 00:30:00;1;60;123;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:29:00;2019-10-17 00:30:00;1;120;105;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:30:00;2019-10-17 00:31:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:30:00;2019-10-17 00:31:00;1;60;115;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:30:00;2019-10-17 00:31:00;1;240;106;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:31:00;2019-10-17 00:32:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:31:00;2019-10-17 00:32:00;1;60;103;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:31:00;2019-10-17 00:32:00;1;180;96;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:32:00;2019-10-17 00:33:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:32:00;2019-10-17 00:33:00;1;120;125;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:32:00;2019-10-17 00:33:00;1;120;104;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:33:00;2019-10-17 00:34:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:33:00;2019-10-17 00:34:00;1;60;172;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:33:00;2019-10-17 00:34:00;1;120;95;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:34:00;2019-10-17 00:35:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:34:00;2019-10-17 00:35:00;1;60;120;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:34:00;2019-10-17 00:35:00;1;60;118;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:35:00;2019-10-17 00:36:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:35:00;2019-10-17 00:36:00;1;120;116;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:35:00;2019-10-17 00:36:00;1;300;109;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:36:00;2019-10-17 00:37:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:36:00;2019-10-17 00:37:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:36:00;2019-10-17 00:37:00;1;360;108;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:37:00;2019-10-17 00:38:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:37:00;2019-10-17 00:38:00;1;120;135;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:37:00;2019-10-17 00:38:00;1;180;106;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:38:00;2019-10-17 00:39:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:38:00;2019-10-17 00:39:00;1;60;118;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:38:00;2019-10-17 00:39:00;1;180;112;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:39:00;2019-10-17 00:40:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:39:00;2019-10-17 00:40:00;1;60;117;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:39:00;2019-10-17 00:40:00;1;60;100;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:40:00;2019-10-17 00:41:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:40:00;2019-10-17 00:41:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:40:00;2019-10-17 00:41:00;1;300;111;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:41:00;2019-10-17 00:42:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:41:00;2019-10-17 00:42:00;1;120;106;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:41:00;2019-10-17 00:42:00;1;180;87;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:42:00;2019-10-17 00:43:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:42:00;2019-10-17 00:43:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:42:00;2019-10-17 00:43:00;1;180;92;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:43:00;2019-10-17 00:44:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:43:00;2019-10-17 00:44:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:43:00;2019-10-17 00:44:00;1;180;96;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:44:00;2019-10-17 00:45:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:44:00;2019-10-17 00:45:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:44:00;2019-10-17 00:45:00;1;120;103;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:45:00;2019-10-17 00:46:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:45:00;2019-10-17 00:46:00;1;120;131;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:45:00;2019-10-17 00:46:00;1;180;89;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:46:00;2019-10-17 00:47:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:46:00;2019-10-17 00:47:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:46:00;2019-10-17 00:47:00;1;60;122;0201hrr0395ra;3;lane3;51.96308;4.58063
2019-10-17 00:47:00;2019-10-17 00:48:00;1;0;-1;0201hrr0395ra;3;lane1;51.96308;4.58063
2019-10-17 00:47:00;2019-10-17 00:48:00;1;0;-1;0201hrr0395ra;3;lane2;51.96308;4.58063
2019-10-17 00:47:00;2019-10-17 00:48:00;1;240;123;0201hrr0395ra;3;lane3;51.96308;4.58063
