start_meetperiode,eind_meetperiode,gebruikte_minuten_intensiteit,gem_intensiteit,gem_snelheid,naam_meetlocatie_mst,afstand_tot_vild_locatie
2019-10-15 08:15:00,2019-10-15 08:30:00,15,1904,106,71,0131hrr0132ra,2700
2019-10-15 08:15:00,2019-10-15 08:30:00,15,2096,99,07,0131hrr0132ra,2700
2019-10-15 08:15:00,2019-10-15 08:30:00,15,1256,90,15,0131hrr0132ra,2700
2019-10-15 08:30:00,2019-10-15 08:45:00,15,1856,108,67,0131hrr0132ra,2700
2019-10-15 08:30:00,2019-10-15 08:45:00,15,2332,99,81,0131hrr0132ra,2700
2019-10-15 08:30:00,2019-10-15 08:45:00,15,1300,91,24,0131hrr0132ra,2700
2019-10-15 08:45:00,2019-10-15 09:00:00,15,1472,113,93,0131hrr0132ra,2700
2019-10-15 08:45:00,2019-10-15 09:00:00,15,1956,103,09,0131hrr0132ra,2700
2019-10-15 08:45:00,2019-10-15 09:00:00,15,1276,94,21,0131hrr0132ra,2700
2019-10-15 09:00:00,2019-10-15 09:15:00,15,1100,115,12,0131hrr0132ra,2700
2019-10-15 09:00:00,2019-10-15 09:15:00,15,1836,104,15,0131hrr0132ra,2700
2019-10-15 09:00:00,2019-10-15 09:15:00,15,1364,94,77,0131hrr0132ra,2700
2019-10-15 09:15:00,2019-10-15 09:30:00,15,920,115,58,0131hrr0132ra,2700
2019-10-15 09:15:00,2019-10-15 09:30:00,15,1764,104,01,0131hrr0132ra,2700
2019-10-15 09:15:00,2019-10-15 09:30:00,15,1248,94,75,0131hrr0132ra,2700
2019-10-15 09:30:00,2019-10-15 09:45:00,15,856,114,63,0131hrr0132ra,2700
2019-10-15 09:30:00,2019-10-15 09:45:00,15,1688,102,82,0131hrr0132ra,2700
2019-10-15 09:30:00,2019-10-15 09:45:00,15,1244,92,54,0131hrr0132ra,2700
2019-10-15 09:45:00,2019-10-15 10:00:00,15,864,113,97,0131hrr0132ra,2700
2019-10-15 09:45:00,2019-10-15 10:00:00,15,1560,102,74,0131hrr0132ra,2700
2019-10-15 09:45:00,2019-10-15 10:00:00,15,1112,93,03,0131hrr0132ra,2700
2019-10-15 10:00:00,2019-10-15 10:15:00,15,744,114,52,0131hrr0132ra,2700
2019-10-15 10:00:00,2019-10-15 10:15:00,15,1540,102,29,0131hrr0132ra,2700
2019-10-15 10:00:00,2019-10-15 10:15:00,15,1156,91,23,0131hrr0132ra,2700
2019-10-15 10:15:00,2019-10-15 10:30:00,15,784,113,09,0131hrr0132ra,2700
2019-10-15 10:15:00,2019-10-15 10:30:00,15,1608,102,37,0131hrr0132ra,2700
2019-10-15 10:15:00,2019-10-15 10:30:00,15,1096,91,36,0131hrr0132ra,2700
2019-10-15 10:30:00,2019-10-15 10:45:00,15,604,114,93,0131hrr0132ra,2700
2019-10-15 10:30:00,2019-10-15 10:45:00,15,1516,103,3,0131hrr0132ra,2700
2019-10-15 10:30:00,2019-10-15 10:45:00,15,1140,93,27,0131hrr0132ra,2700
2019-10-15 10:45:00,2019-10-15 11:00:00,15,476,118,03,0131hrr0132ra,2700
2019-10-15 10:45:00,2019-10-15 11:00:00,15,1328,104,58,0131hrr0132ra,2700
2019-10-15 10:45:00,2019-10-15 11:00:00,15,1124,93,09,0131hrr0132ra,2700
2019-10-15 11:00:00,2019-10-15 11:15:00,15,552,115,06,0131hrr0132ra,2700
2019-10-15 11:00:00,2019-10-15 11:15:00,15,1508,103,15,0131hrr0132ra,2700
2019-10-15 11:00:00,2019-10-15 11:15:00,15,1160,92,23,0131hrr0132ra,2700
2019-10-15 11:15:00,2019-10-15 11:30:00,15,548,115,26,0131hrr0132ra,2700
2019-10-15 11:15:00,2019-10-15 11:30:00,15,1544,102,23,0131hrr0132ra,2700
2019-10-15 11:15:00,2019-10-15 11:30:00,15,1132,91,46,0131hrr0132ra,2700
2019-10-15 11:30:00,2019-10-15 11:45:00,15,632,116,32,0131hrr0132ra,2700
2019-10-15 11:30:00,2019-10-15 11:45:00,15,1480,102,96,0131hrr0132ra,2700
2019-10-15 11:30:00,2019-10-15 11:45:00,15,1196,91,39,0131hrr0132ra,2700
2019-10-15 11:45:00,2019-10-15 12:00:00,15,536,115,89,0131hrr0132ra,2700
2019-10-15 11:45:00,2019-10-15 12:00:00,15,1452,102,89,0131hrr0132ra,2700
2019-10-15 11:45:00,2019-10-15 12:00:00,15,1156,93,08,0131hrr0132ra,2700
2019-10-15 12:00:00,2019-10-15 12:15:00,15,644,112,72,0131hrr0132ra,2700
2019-10-15 12:00:00,2019-10-15 12:15:00,15,1628,102,4,0131hrr0132ra,2700
2019-10-15 12:00:00,2019-10-15 12:15:00,15,1236,92,2,0131hrr0132ra,2700
2019-10-15 12:15:00,2019-10-15 12:30:00,15,656,113,26,0131hrr0132ra,2700
2019-10-15 12:15:00,2019-10-15 12:30:00,15,1616,102,44,0131hrr0132ra,2700
2019-10-15 12:15:00,2019-10-15 12:30:00,15,1252,92,93,0131hrr0132ra,2700
2019-10-15 12:30:00,2019-10-15 12:45:00,15,816,112,48,0131hrr0132ra,2700
2019-10-15 12:30:00,2019-10-15 12:45:00,15,1724,101,96,0131hrr0132ra,2700
2019-10-15 12:30:00,2019-10-15 12:45:00,15,1284,91,74,0131hrr0132ra,2700
2019-10-15 12:45:00,2019-10-15 13:00:00,15,692,110,66,0131hrr0132ra,2700
2019-10-15 12:45:00,2019-10-15 13:00:00,15,1796,101,44,0131hrr0132ra,2700
2019-10-15 12:45:00,2019-10-15 13:00:00,15,1292,91,21,0131hrr0132ra,2700
2019-10-15 13:00:00,2019-10-15 13:15:00,15,700,113,08,0131hrr0132ra,2700
2019-10-15 13:00:00,2019-10-15 13:15:00,15,1584,102,18,0131hrr0132ra,2700
2019-10-15 13:00:00,2019-10-15 13:15:00,15,1248,91,72,0131hrr0132ra,2700
2019-10-15 13:15:00,2019-10-15 13:30:00,15,668,114,38,0131hrr0132ra,2700
2019-10-15 13:15:00,2019-10-15 13:30:00,15,1736,102,15,0131hrr0132ra,2700
2019-10-15 13:15:00,2019-10-15 13:30:00,15,1256,90,73,0131hrr0132ra,2700
2019-10-15 13:30:00,2019-10-15 13:45:00,15,796,114,49,0131hrr0132ra,2700
2019-10-15 13:30:00,2019-10-15 13:45:00,15,1812,101,5,0131hrr0132ra,2700
